Timestamp,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,Label
2025-04-26 02:43:20.146586,-0.792492687702179,-0.0302368160337209,0.913561999797821,-13.543701171875,-6.79931640625,96.142578125,Backhand_Chop
2025-04-26 02:43:20.148800,0.1021972671151161,0.001867675804533,0.7857666015625,1.64794921875,-39.056396484375,99.7802734375,Backhand_Chop
2025-04-26 02:43:20.148892,0.968005359172821,-0.1898559629917144,0.594677746295929,-26.556396484375,-6.8603515625,-71.54541015625,Backhand_Chop
2025-04-26 02:43:20.149023,-1.611486792564392,-0.5821167230606079,0.691540539264679,-39.6484375,-9.70458984375,-189.739990234375,Backhand_Chop
2025-04-26 02:43:20.149101,-1.3770873546600342,-0.1991210877895355,1.4789550304412842,34.75341796875,-22.86376953125,-8.319091796875,Backhand_Chop
2025-04-26 02:43:20.149247,-0.2731689512729645,-0.08087158203125,1.352453589439392,33.319091796875,-8.636474609375,29.77294921875,Backhand_Chop
2025-04-26 02:43:20.149318,-0.607531726360321,0.020886231213808,1.133569359779358,-1.91650390625,0.091552734375,21.64306640625,Backhand_Chop
2025-04-26 02:43:20.149390,-0.4294067323207855,0.0846191421151161,0.8969360589981079,21.69189453125,-5.01708984375,49.90234375,Backhand_Chop
2025-04-26 02:43:20.149445,0.1988281309604644,0.0692504867911338,0.53155517578125,30.029296875,-5.999755859375,79.1015625,Backhand_Chop
2025-04-26 02:43:20.149500,0.602954089641571,0.1680541932582855,0.53240966796875,12.0849609375,31.48193359375,57.421875,Backhand_Chop
2025-04-26 02:43:20.149579,-1.270532250404358,-0.921276867389679,1.365637183189392,-54.217529296875,5.804443359375,-228.57666015625,Backhand_Chop
2025-04-26 02:43:20.149700,-1.898400902748108,-0.2188720703125,1.267309546470642,33.11767578125,10.1806640625,-49.212646484375,Backhand_Chop
2025-04-26 02:43:20.149770,-0.521228015422821,-0.0060546873137354,0.52899169921875,57.342529296875,11.053466796875,54.217529296875,Backhand_Chop
2025-04-26 02:43:20.149824,-0.5360351800918579,-0.019604492932558,1.0761597156524658,-38.7451171875,-3.41796875,50.67138671875,Backhand_Chop
2025-04-26 02:43:20.149904,-0.407397449016571,0.0648437514901161,0.830798327922821,10.0830078125,14.324951171875,70.2392578125,Backhand_Chop
2025-04-26 02:43:20.149981,0.3468872010707855,0.0764282196760177,0.4447265565395355,26.20849609375,-9.381103515625,96.0693359375,Backhand_Chop
2025-04-26 02:43:20.150046,1.427490234375,-0.3530395627021789,0.4620361328125,11.5478515625,73.370361328125,55.963134765625,Backhand_Chop
2025-04-26 02:43:20.150138,-0.0922973603010177,-0.6471191644668579,1.788903832435608,-103.955078125,-66.363525390625,-159.429931640625,Backhand_Chop
2025-04-26 02:43:20.150193,-2.93499755859375,-0.2281982451677322,1.5265624523162842,-3.4912109375,10.2783203125,-177.557373046875,Backhand_Chop
2025-04-26 02:43:20.150266,-0.2710937559604645,-0.1812255829572677,0.330798327922821,79.248046875,41.998291015625,61.468505859375,Backhand_Chop
2025-04-26 02:43:20.150331,-0.7259765863418579,-0.1691040098667144,1.022216796875,-34.28955078125,16.082763671875,13.90380859375,Backhand_Chop
2025-04-26 02:43:20.150391,-0.812182605266571,-0.0936035141348838,1.0061156749725342,6.085205078125,40.4296875,56.7138671875,Backhand_Chop
2025-04-26 02:43:20.150471,-0.2612670958042145,0.0956665053963661,0.5835326910018921,28.289794921875,-15.46630859375,87.738037109375,Backhand_Chop
2025-04-26 02:43:20.150541,0.2247192412614822,0.1387573182582855,0.7615600824356079,-0.811767578125,-32.769775390625,57.781982421875,Backhand_Chop
2025-04-26 02:43:20.150599,1.1857421398162842,-0.0852416977286338,0.56201171875,24.224853515625,19.2138671875,17.181396484375,Backhand_Chop
2025-04-26 02:43:20.150699,0.0837768539786338,-0.8600708246231079,0.917736828327179,-24.2431640625,33.14208984375,-167.681884765625,Backhand_Chop
2025-04-26 02:43:20.150755,-2.911999464035034,-0.1824584901332855,1.015588402748108,2.410888671875,35.36376953125,-227.081298828125,Backhand_Chop
2025-04-26 02:43:20.150828,-0.617138683795929,-0.0304809566587209,0.41424560546875,34.124755859375,18.73779296875,54.766845703125,Backhand_Chop
2025-04-26 02:43:20.150883,-0.92864990234375,0.060546875,1.013391137123108,-36.590576171875,-18.45703125,20.64208984375,Backhand_Chop
2025-04-26 02:43:20.150969,-0.715197741985321,0.029577637091279,0.7633911371231079,12.5732421875,-11.822509765625,71.209716796875,Backhand_Chop
2025-04-26 02:43:20.151058,-0.1274658143520355,-0.013830566778779,0.550891101360321,19.15283203125,16.754150390625,80.596923828125,Backhand_Chop
2025-04-26 02:43:20.151124,0.6426635980606079,0.028051758185029,0.7585083246231079,-9.02099609375,-9.185791015625,30.694580078125,Backhand_Chop
2025-04-26 02:43:20.151194,-2.137133836746216,-0.788928210735321,1.07952880859375,-11.81640625,-28.52783203125,-173.388671875,Backhand_Chop
2025-04-26 02:43:20.151307,-1.3361084461212158,-0.4005493223667145,1.1099364757537842,17.376708984375,-9.710693359375,9.28955078125,Backhand_Chop
2025-04-26 02:43:20.151363,-0.528186023235321,-0.1659179627895355,0.62847900390625,16.357421875,27.47802734375,58.14208984375,Backhand_Chop
2025-04-26 02:43:20.151435,-0.711926281452179,-0.13232421875,1.0113646984100342,-45.648193359375,19.647216796875,52.435302734375,Backhand_Chop
